train_number,train_name,station_code,station_name,arrival_time,departure_time,distance_km,day_of_journey,runs_on_days
16650,Train,MJS,Manjeshwar,20:19,20:20,703.0,1,MTWTFSS
16650,Train,MAQ,Mangaluru Cntl,21:20,--,720.0,1,MTWTFSS
16723,Train,MS,Chennai Egmore,--,20:10,0.0,1,MTWTFSS
16723,Train,TBM,Tambaram,20:38,20:40,24.0,1,MTWTFSS
16723,Train,CGL,Chengalpattu,21:08,21:10,55.0,1,MTWTFSS
16723,Train,MMK,Madurantakam,21:28,21:30,80.0,1,MTWTFSS
16723,Train,MLMR,Melmaruvattur,21:38,21:40,91.0,1,MTWTFSS
16723,Train,TMV,Tindivanam,22:03,22:05,121.0,1,MTWTFSS
16723,Train,VM,Villupuram Jn,22:48,22:50,158.0,1,MTWTFSS
16723,Train,VRI,Vridhachalam Jn,23:30,23:32,213.0,1,MTWTFSS
16723,Train,TPJ,Tiruchchirapali,01:30,01:35,336.0,1,MTWTFSS
16723,Train,DG,Dindigul Jn,02:52,02:55,430.0,1,MTWTFSS
16723,Train,MDU,Madurai Jn,03:50,03:55,493.0,1,MTWTFSS
16723,Train,TMQ,Tirumangalam,04:14,04:15,510.0,1,MTWTFSS
16723,Train,VPT,Virudunagar Jn,04:33,04:35,536.0,1,MTWTFSS
16723,Train,SRT,Satur,04:57,04:58,563.0,1,MTWTFSS
16723,Train,CVP,Kovilpatti,05:18,05:20,585.0,1,MTWTFSS
16723,Train,TEN,Tirunelveli,06:45,06:50,650.0,1,MTWTFSS
16723,Train,NNN,Nanguneri,07:17,07:18,678.0,1,MTWTFSS
16723,Train,VLY,Valliyur,07:29,07:30,692.0,1,MTWTFSS
16723,Train,AAY,Aralvaymozhi,07:49,07:50,710.0,1,MTWTFSS
16723,Train,NJT,Nager Coil Town,08:37,08:40,726.0,1,MTWTFSS
16723,Train,ERL,Eraniel,08:59,09:00,740.0,1,MTWTFSS
16723,Train,KZT,Kulitthurai,09:15,09:18,755.0,1,MTWTFSS
16723,Train,PASA,Parashshala,09:28,09:29,763.0,1,MTWTFSS
16723,Train,NYY,Neyyattinkara,09:41,09:42,775.0,1,MTWTFSS
16723,Train,TVC,Trivandrum Cntl,10:10,10:15,793.0,1,MTWTFSS
16723,Train,VAK,Varkalasivagiri,10:54,10:55,833.0,1,MTWTFSS
16723,Train,PVU,Paravur,11:06,11:07,845.0,1,MTWTFSS
16723,Train,QLN,Kollam Jn,11:45,--,857.0,1,MTWTFSS
16724,Train,QLN,Kollam Jn,--,15:40,0.0,1,MTWTFSS
16724,Train,PVU,Paravur,15:53,15:54,13.0,1,MTWTFSS
16724,Train,VAK,Varkalasivagiri,16:04,16:05,24.0,1,MTWTFSS
16724,Train,TVC,Trivandrum Cntl,16:45,16:50,65.0,1,MTWTFSS
16724,Train,NYY,Neyyattinkara,17:12,17:13,82.0,1,MTWTFSS
16724,Train,PASA,Parashshala,17:25,17:26,95.0,1,MTWTFSS
16724,Train,KZT,Kulitthurai,17:37,17:40,103.0,1,MTWTFSS
16724,Train,ERL,Eraniel,17:55,17:56,118.0,1,MTWTFSS
16724,Train,NJT,Nager Coil Town,18:10,18:13,131.0,1,MTWTFSS
16724,Train,AAY,Aralvaymozhi,18:39,18:40,149.0,1,MTWTFSS
16724,Train,VLY,Valliyur,18:59,19:00,167.0,1,MTWTFSS
16724,Train,NNN,Nanguneri,19:10,19:11,181.0,1,MTWTFSS
16724,Train,TEN,Tirunelveli,20:00,20:05,209.0,1,MTWTFSS
16724,Train,CVP,Kovilpatti,20:58,21:00,274.0,1,MTWTFSS
16724,Train,SRT,Satur,21:18,21:20,296.0,1,MTWTFSS
16724,Train,VPT,Virudunagar Jn,22:18,22:20,323.0,1,MTWTFSS
16724,Train,TMQ,Tirumangalam,22:39,22:40,349.0,1,MTWTFSS
16724,Train,MDU,Madurai Jn,23:15,23:20,366.0,1,MTWTFSS
16724,Train,DG,Dindigul Jn,00:32,00:35,432.0,1,MTWTFSS
16724,Train,TPJ,Tiruchchirapali,01:50,01:55,526.0,1,MTWTFSS
16724,Train,VRI,Vridhachalam Jn,03:23,03:25,649.0,1,MTWTFSS
16724,Train,VM,Villupuram Jn,04:30,04:35,704.0,1,MTWTFSS
16724,Train,TMV,Tindivanam,05:05,05:07,741.0,1,MTWTFSS
16724,Train,MLMR,Melmaruvattur,05:28,05:30,771.0,1,MTWTFSS
16724,Train,MMK,Madurantakam,05:43,05:45,782.0,1,MTWTFSS
16724,Train,CGL,Chengalpattu,06:13,06:15,807.0,1,MTWTFSS
16724,Train,TBM,Tambaram,06:43,06:45,837.0,1,MTWTFSS
16724,Train,MBM,Mambalam,07:04,07:05,855.0,1,MTWTFSS
16724,Train,MS,Chennai Egmore,07:40,--,862.0,1,MTWTFSS
16859,Train,MS,Chennai Egmore,--,23:15,0.0,1,MTWTFSS
16859,Train,MBM,Mambalam,23:26,23:27,6.0,1,MTWTFSS
16859,Train,TBM,Tambaram,23:49,23:50,24.0,1,MTWTFSS
16859,Train,CGL,Chengalpattu,00:18,00:20,55.0,1,MTWTFSS
16859,Train,MLMR,Melmaruvattur,00:44,00:45,91.0,1,MTWTFSS
16859,Train,TMV,Tindivanam,01:09,01:10,121.0,1,MTWTFSS
16859,Train,VM,Villupuram Jn,01:50,01:55,158.0,1,MTWTFSS
16859,Train,VRI,Vridhachalam Jn,02:38,02:40,213.0,1,MTWTFSS
16859,Train,ALU,Ariyalur,03:14,03:15,266.0,1,MTWTFSS
16859,Train,SRGM,Srirangam,03:49,03:50,324.0,1,MTWTFSS
16859,Train,TPJ,Tiruchchirapali,04:45,04:55,336.0,1,MTWTFSS
16859,Train,TP,Tirchrpali Fort,05:04,05:05,340.0,1,MTWTFSS
16859,Train,KLT,Kulitalai,05:34,05:35,373.0,1,MTWTFSS
16859,Train,KRR,Karur,06:18,06:20,412.0,1,MTWTFSS
16859,Train,MPLM,Marthipalayam,06:39,06:40,422.0,1,MTWTFSS
16859,Train,PGR,Pugalur,06:49,06:50,427.0,1,MTWTFSS
16859,Train,KMD,Kodumudi,07:04,07:05,439.0,1,MTWTFSS
16859,Train,URL,Unjalur,07:14,07:15,445.0,1,MTWTFSS
16859,Train,ED,Erode Jn,08:10,08:20,477.0,1,MTWTFSS
16859,Train,UKL,Uttukuli,09:09,09:10,514.0,1,MTWTFSS
16859,Train,TUP,Tiruppur,09:28,09:30,528.0,1,MTWTFSS
16859,Train,PLMD,Pilamedu,10:09,10:10,569.0,1,MTWTFSS
16859,Train,CBF,Coimbatore Nrth,10:19,10:20,575.0,1,MTWTFSS
16859,Train,CBE,Coimbatore Jn,10:30,10:35,578.0,1,MTWTFSS
16859,Train,PTJ,Podanur Jn,11:28,11:30,584.0,1,MTWTFSS
16859,Train,PGT,Palakkad Jn,12:25,12:30,634.0,1,MTWTFSS
16859,Train,OTP,Ottappalam,13:03,13:05,665.0,1,MTWTFSS
16859,Train,SRR,Shoranur Jn,13:47,13:50,678.0,1,MTWTFSS
16859,Train,PTB,Pattambi,14:08,14:10,689.0,1,MTWTFSS
16859,Train,KTU,Kuttippuram,14:28,14:30,708.0,1,MTWTFSS
16859,Train,TIR,Tirur,14:48,14:50,723.0,1,MTWTFSS
16859,Train,TA,Tanur,14:58,15:00,731.0,1,MTWTFSS
16859,Train,PGI,Parpanangadi,15:08,15:10,739.0,1,MTWTFSS
16859,Train,KN,Kadalundi,15:23,15:25,749.0,1,MTWTFSS
16859,Train,FK,Ferok,15:33,15:35,754.0,1,MTWTFSS
16859,Train,CLT,Kozhikkode,15:55,17:00,764.0,1,MTWTFSS
16859,Train,QLD,Quilandi,17:18,17:20,789.0,1,MTWTFSS
16859,Train,BDJ,Vadakara,17:38,17:40,810.0,1,MTWTFSS
16859,Train,MAHE,Mahe,17:48,17:50,823.0,1,MTWTFSS
16859,Train,TLY,Thalassery,18:03,18:05,833.0,1,MTWTFSS
16859,Train,CAN,Kannur,18:32,18:35,853.0,1,MTWTFSS
16859,Train,KPQ,Kannapuram,18:49,18:50,868.0,1,MTWTFSS
16859,Train,PAZ,Payangadi,18:59,19:00,875.0,1,MTWTFSS
16859,Train,PAY,Payyanur,19:14,19:15,887.0,1,MTWTFSS
16859,Train,CHV,Charvattur,19:29,19:30,902.0,1,MTWTFSS
16859,Train,NLE,Nileshwar,19:38,19:40,907.0,1,MTWTFSS
16859,Train,KZE,Kanhangad,19:49,19:50,916.0,1,MTWTFSS
16859,Train,KQK,Kotikulam,20:04,20:05,930.0,1,MTWTFSS
16859,Train,KGQ,Kasaragod,20:13,20:15,939.0,1,MTWTFSS
16859,Train,KMQ,Kumbla,20:24,20:25,952.0,1,MTWTFSS
16859,Train,MJS,Manjeshwar,20:43,20:45,968.0,1,MTWTFSS
16859,Train,MAQ,Mangaluru Cntl,22:15,--,985.0,1,MTWTFSS
16860,Train,MAQ,Mangaluru Cntl,--,06:45,0.0,1,MTWTFSS
16860,Train,MJS,Manjeshwar,07:09,07:10,17.0,1,MTWTFSS
16860,Train,KMQ,Kumbla,07:24,07:25,33.0,1,MTWTFSS
16860,Train,KGQ,Kasaragod,07:33,07:35,45.0,1,MTWTFSS
16860,Train,KQK,Kotikulam,07:44,07:45,55.0,1,MTWTFSS
16860,Train,KZE,Kanhangad,07:58,08:00,69.0,1,MTWTFSS
16860,Train,NLE,Nileshwar,08:08,08:10,78.0,1,MTWTFSS
16860,Train,CHV,Charvattur,08:18,08:20,83.0,1,MTWTFSS
16860,Train,PAY,Payyanur,08:28,08:30,98.0,1,MTWTFSS
16860,Train,PAZ,Payangadi,08:38,08:40,110.0,1,MTWTFSS
16860,Train,KPQ,Kannapuram,08:48,08:50,117.0,1,MTWTFSS
16860,Train,CAN,Kannur,09:17,09:20,132.0,1,MTWTFSS
16860,Train,TLY,Thalassery,09:38,09:40,152.0,1,MTWTFSS
16860,Train,MAHE,Mahe,09:48,09:50,161.0,1,MTWTFSS
16860,Train,BDJ,Vadakara,10:03,10:05,174.0,1,MTWTFSS
16860,Train,QLD,Quilandi,10:28,10:30,196.0,1,MTWTFSS
16860,Train,CLT,Kozhikkode,10:52,10:55,221.0,1,MTWTFSS
16860,Train,FK,Ferok,11:09,11:10,231.0,1,MTWTFSS
16860,Train,KN,Kadalundi,11:19,11:20,235.0,1,MTWTFSS
16860,Train,PGI,Parpanangadi,11:33,11:35,246.0,1,MTWTFSS
16860,Train,TA,Tanur,11:44,11:45,254.0,1,MTWTFSS
16860,Train,TIR,Tirur,11:53,11:55,262.0,1,MTWTFSS
16860,Train,KTU,Kuttippuram,12:08,12:10,277.0,1,MTWTFSS
16860,Train,PTB,Pattambi,12:28,12:30,295.0,1,MTWTFSS
16860,Train,SRR,Shoranur Jn,12:50,12:55,307.0,1,MTWTFSS
16860,Train,OTP,Ottappalam,13:13,13:15,320.0,1,MTWTFSS
16860,Train,PGT,Palakkad Jn,13:45,13:50,351.0,1,MTWTFSS
16860,Train,PTJ,Podanur Jn,15:24,15:25,401.0,1,MTWTFSS
16860,Train,CBE,Coimbatore Jn,15:37,15:40,407.0,1,MTWTFSS
16860,Train,CBF,Coimbatore Nrth,15:49,15:50,410.0,1,MTWTFSS
16860,Train,PLMD,Pilamedu,15:59,16:00,416.0,1,MTWTFSS
16860,Train,TUP,Tiruppur,16:28,16:30,457.0,1,MTWTFSS
16860,Train,UKL,Uttukuli,16:44,16:45,471.0,1,MTWTFSS
16860,Train,ED,Erode Jn,17:45,17:55,507.0,1,MTWTFSS
16860,Train,URL,Unjalur,18:29,18:30,540.0,1,MTWTFSS
16860,Train,KMD,Kodumudi,18:39,18:40,546.0,1,MTWTFSS
16860,Train,PGR,Pugalur,18:59,19:00,558.0,1,MTWTFSS
16860,Train,MPLM,Marthipalayam,19:14,19:15,563.0,1,MTWTFSS
16860,Train,KRR,Karur,19:58,20:00,572.0,1,MTWTFSS
16860,Train,MMH,MAHADANAPURAM,20:19,20:20,598.0,1,MTWTFSS
16860,Train,KLT,Kulitalai,20:34,20:35,612.0,1,MTWTFSS
16860,Train,TP,Tirchrpali Fort,21:24,21:25,645.0,1,MTWTFSS
16860,Train,TPJ,Tiruchchirapali,21:50,22:00,649.0,1,MTWTFSS
16860,Train,SRGM,Srirangam,22:20,22:22,660.0,1,MTWTFSS
16860,Train,ALU,Ariyalur,23:09,23:10,719.0,1,MTWTFSS
16860,Train,VRI,Vridhachalam Jn,23:53,23:55,772.0,1,MTWTFSS
16860,Train,VM,Villupuram Jn,01:08,01:10,827.0,1,MTWTFSS
16860,Train,TMV,Tindivanam,01:44,01:45,864.0,1,MTWTFSS
16860,Train,MLMR,Melmaruvattur,02:08,02:10,894.0,1,MTWTFSS
16860,Train,CGL,Chengalpattu,02:43,02:45,930.0,1,MTWTFSS
16860,Train,TBM,Tambaram,03:14,03:15,961.0,1,MTWTFSS
16860,Train,MBM,Mambalam,03:34,03:35,978.0,1,MTWTFSS
16860,Train,MS,Chennai Egmore,04:10,--,985.0,1,MTWTFSS
20923,Train,TEN,Tirunelveli,--,05:10,0.0,1,---T---
20923,Train,NJT,Nager Coil Town,06:12,06:15,79.0,1,---T---
20923,Train,TVC,Trivandrum Cntl,07:45,07:50,145.0,1,---T---
20923,Train,QLN,Kollam Jn,08:55,08:58,209.0,1,---T---
20923,Train,KYJ,Kayankulam Jn,09:35,09:37,250.0,1,---T---
20923,Train,ALLP,Alleppey,10:17,10:20,294.0,1,---T---
20923,Train,ERS,Ernakulam Jn,11:50,11:55,350.0,1,---T---
20923,Train,TCR,Thrisur,13:32,13:35,424.0,1,---T---
20923,Train,SRR,Shoranur Jn,15:05,15:10,457.0,1,---T---
20923,Train,CLT,Kozhikkode,16:27,16:30,543.0,1,---T---
20923,Train,CAN,Kannur,17:52,17:55,632.0,1,---T---
20923,Train,KGQ,Kasaragod,19:04,19:05,718.0,1,---T---
20923,Train,MAJN,Mangaluru Jn,19:55,20:00,765.0,1,---T---
20923,Train,KAWR,Karwar,01:00,01:02,1114.0,1,---T---
20923,Train,MAO,Madgaon,02:30,02:40,1196.0,1,---T---
20923,Train,RN,Ratnagiri,07:55,08:00,1530.0,1,---T---
20923,Train,PNVL,Panvel,13:12,13:15,1892.0,1,---T---
20923,Train,BSR,Vasai Road,15:00,15:05,1960.0,1,---T---
20923,Train,ST,Surat,18:04,18:09,2175.0,1,---T---
20923,Train,BRC,Vadodara Jn,19:42,19:47,2304.0,1,---T---
20923,Train,ADI,Ahmedabad Jn,21:35,21:45,2403.0,1,---T---
20923,Train,GIMB,Gandhidham Bg,02:35,--,2703.0,1,---T---
20924,Train,GIMB,Gandhidham Bg,--,04:50,0.0,1,M------
20924,Train,ADI,Ahmedabad Jn,09:05,09:15,300.0,1,M------
20924,Train,BRC,Vadodara Jn,10:40,10:45,400.0,1,M------
20924,Train,ST,Surat,12:37,12:42,529.0,1,M------
20924,Train,BSR,Vasai Road,15:25,15:30,744.0,1,M------
20924,Train,PNVL,Panvel,16:47,16:50,811.0,1,M------
20924,Train,RN,Ratnagiri,22:05,22:10,1173.0,1,M------
20924,Train,MAO,Madgaon,03:10,03:20,1508.0,1,M------
20924,Train,KAWR,Karwar,04:18,04:20,1590.0,1,M------
20924,Train,MAJN,Mangaluru Jn,09:45,09:50,1939.0,1,M------
20924,Train,KGQ,Kasaragod,10:29,10:30,1986.0,1,M------
20924,Train,CAN,Kannur,11:47,11:50,2071.0,1,M------
20924,Train,CLT,Kozhikkode,13:12,13:15,2160.0,1,M------
20924,Train,SRR,Shoranur Jn,15:00,15:05,2246.0,1,M------
20924,Train,TCR,Thrisur,15:57,16:00,2279.0,1,M------
20924,Train,ERS,Ernakulam Jn,18:10,18:15,2353.0,1,M------
20924,Train,ALLP,Alleppey,19:32,19:35,2410.0,1,M------
20924,Train,KYJ,Kayankulam Jn,20:52,20:54,2453.0,1,M------
20924,Train,QLN,Kollam Jn,21:42,21:45,2494.0,1,M------
20924,Train,TVC,Trivandrum Cntl,23:05,23:10,2559.0,1,M------
20924,Train,NJT,Nager Coil Town,00:03,00:05,2625.0,1,M------
20924,Train,TEN,Tirunelveli,02:05,--,2703.0,1,M------
22113,Train,LTT,Lokmanyatilak T,--,16:45,0.0,1,-T---S-
22113,Train,TNA,Thane,17:02,17:05,18.0,1,-T---S-
22113,Train,PNVL,Panvel,17:40,17:45,53.0,1,-T---S-
22113,Train,KHED,Khed,20:58,21:00,268.0,1,-T---S-
22113,Train,CHI,Chiplun,21:30,21:32,309.0,1,-T---S-
22113,Train,RN,Ratnagiri,23:30,23:35,415.0,1,-T---S-
22113,Train,SNDD,Sindhudurg,01:34,01:36,596.0,1,-T---S-
22113,Train,PERN,Pernem,02:28,02:30,670.0,1,-T---S-
22113,Train,MAO,Madgaon,04:00,04:10,750.0,1,-T---S-
22113,Train,KAWR,Karwar,05:02,05:04,832.0,1,-T---S-
22113,Train,BTJL,Bhatkal,07:02,07:04,985.0,1,-T---S-
22113,Train,KUDA,Kundapura,08:20,08:22,1054.0,1,-T---S-
22113,Train,UD,Udupi,08:50,08:52,1099.0,1,-T---S-
22113,Train,MAJN,Mangaluru Jn,10:25,10:30,1180.0,1,-T---S-
22113,Train,KGQ,Kasaragod,11:09,11:10,1227.0,1,-T---S-
22113,Train,CAN,Kannur,12:17,12:20,1313.0,1,-T---S-
22113,Train,TLY,Thalassery,12:39,12:40,1334.0,1,-T---S-
22113,Train,CLT,Kozhikkode,13:52,13:55,1402.0,1,-T---S-
22113,Train,TIR,Tirur,14:29,14:30,1443.0,1,-T---S-
22113,Train,SRR,Shoranur Jn,15:30,15:35,1488.0,1,-T---S-
22113,Train,TCR,Thrisur,16:17,16:20,1521.0,1,-T---S-
22113,Train,ERN,Ernakulam Town,17:35,17:40,1592.0,1,-T---S-
22113,Train,KTYM,Kottayam,18:37,18:40,1655.0,1,-T---S-
22113,Train,TRVL,Tiruvalla,19:06,19:07,1680.0,1,-T---S-
22113,Train,CNGR,Chengannur,19:17,19:19,1689.0,1,-T---S-
22113,Train,KYJ,Kayankulam Jn,19:40,19:42,1710.0,1,-T---S-
22113,Train,QLN,Kollam Jn,20:27,20:30,1750.0,1,-T---S-
22113,Train,TVCN,TRIVANDRUMNORTH,22:45,--,1809.0,1,-T---S-
22114,Train,TVCN,TRIVANDRUMNORTH,--,00:55,0.0,1,M--T---
22114,Train,QLN,Kollam Jn,01:52,01:55,59.0,1,M--T---
22114,Train,KYJ,Kayankulam Jn,02:30,02:32,100.0,1,M--T---
22114,Train,CNGR,Chengannur,02:53,02:55,120.0,1,M--T---
22114,Train,TRVL,Tiruvalla,03:05,03:06,129.0,1,M--T---
22114,Train,KTYM,Kottayam,03:35,03:38,155.0,1,M--T---
22114,Train,ERN,Ernakulam Town,05:05,05:10,217.0,1,M--T---
22114,Train,TCR,Thrisur,06:17,06:20,288.0,1,M--T---
22114,Train,SRR,Shoranur Jn,07:10,07:15,321.0,1,M--T---
22114,Train,TIR,Tirur,07:54,07:55,366.0,1,M--T---
22114,Train,CLT,Kozhikkode,08:32,08:35,407.0,1,M--T---
22114,Train,TLY,Thalassery,09:29,09:30,475.0,1,M--T---
22114,Train,CAN,Kannur,09:57,10:00,496.0,1,M--T---
22114,Train,KGQ,Kasaragod,10:59,11:00,582.0,1,M--T---
22114,Train,MAJN,Mangaluru Jn,11:55,12:00,629.0,1,M--T---
22114,Train,UD,Udupi,13:30,13:32,710.0,1,M--T---
22114,Train,KUDA,Kundapura,13:52,13:54,759.0,1,M--T---
22114,Train,BTJL,Bhatkal,14:40,14:42,824.0,1,M--T---
22114,Train,KAWR,Karwar,16:40,16:42,978.0,1,M--T---
22114,Train,MAO,Madgaon,18:10,18:20,1060.0,1,M--T---
22114,Train,PERN,Pernem,19:40,19:42,1139.0,1,M--T---
22114,Train,SNDD,Sindhudurg,20:40,20:42,1213.0,1,M--T---
22114,Train,RN,Ratnagiri,23:20,23:25,1394.0,1,M--T---
22114,Train,CHI,Chiplun,00:50,00:52,1500.0,1,M--T---
22114,Train,KHED,Khed,01:40,01:42,1546.0,1,M--T---
22114,Train,PNVL,Panvel,05:57,06:00,1756.0,1,M--T---
22114,Train,TNA,Thane,07:08,07:10,1792.0,1,M--T---
22114,Train,LTT,Lokmanyatilak T,08:00,--,1809.0,1,M--T---
22633,Train,TVC,Trivandrum Cntl,--,14:40,0.0,1,--W----
22633,Train,QLN,Kollam Jn,15:33,15:36,65.0,1,--W----
22633,Train,KYJ,Kayankulam Jn,16:08,16:10,106.0,1,--W----
22633,Train,ALLP,Alleppey,16:52,16:55,149.0,1,--W----
22633,Train,ERS,Ernakulam Jn,18:25,18:30,206.0,1,--W----
22633,Train,AWY,Aluva,19:14,19:16,225.0,1,--W----
22633,Train,TCR,Thrisur,20:04,20:07,280.0,1,--W----
22633,Train,SRR,Shoranur Jn,20:55,21:00,313.0,1,--W----
22633,Train,CLT,Kozhikkode,22:17,22:20,399.0,1,--W----
22633,Train,CAN,Kannur,23:37,23:40,488.0,1,--W----
22633,Train,KGQ,Kasaragod,00:44,00:45,574.0,1,--W----
22633,Train,MAJN,Mangaluru Jn,01:50,01:55,621.0,1,--W----
22633,Train,UD,Udupi,03:20,03:22,702.0,1,--W----
22633,Train,KAWR,Karwar,06:18,06:20,969.0,1,--W----
22633,Train,MAO,Madgaon,07:50,08:00,1051.0,1,--W----
22633,Train,PERN,Pernem,08:56,08:58,1131.0,1,--W----
22633,Train,SNDD,Sindhudurg,10:00,10:02,1205.0,1,--W----
22633,Train,RN,Ratnagiri,12:45,12:50,1386.0,1,--W----
22633,Train,CHI,Chiplun,14:40,14:42,1492.0,1,--W----
22633,Train,PNVL,Panvel,17:52,17:55,1748.0,1,--W----
22633,Train,BSR,Vasai Road,19:30,19:35,1815.0,1,--W----
22633,Train,ST,Surat,22:15,22:18,2030.0,1,--W----
22633,Train,BRC,Vadodara Jn,23:51,23:59,2159.0,1,--W----
22633,Train,RTM,Ratlam Jn,03:45,03:50,2421.0,1,--W----
22633,Train,KOTA,Kota Jn,06:45,06:55,2687.0,1,--W----
22633,Train,SWM,Sawai Madhopur,08:08,08:10,2795.0,1,--W----
22633,Train,BTE,Bharatpur Jn,09:58,10:00,2978.0,1,--W----
22633,Train,MTJ,Mathura Jn,10:43,10:45,3011.0,1,--W----
22633,Train,NZM,H Nizamuddin,12:30,--,3144.0,1,--W----
22634,Train,NZM,H Nizamuddin,--,22:15,0.0,1,----F--
22634,Train,MTJ,Mathura Jn,23:55,23:57,134.0,1,----F--
22634,Train,BTE,Bharatpur Jn,00:20,00:22,167.0,1,----F--
22634,Train,SWM,Sawai Madhopur,02:23,02:25,350.0,1,----F--
22634,Train,KOTA,Kota Jn,03:40,03:50,458.0,1,----F--
22634,Train,RTM,Ratlam Jn,07:00,07:10,724.0,1,----F--
22634,Train,BRC,Vadodara Jn,10:49,10:57,986.0,1,----F--
22634,Train,ST,Surat,12:37,12:42,1115.0,1,----F--
22634,Train,BSR,Vasai Road,15:25,15:30,1330.0,1,----F--
22634,Train,PNVL,Panvel,16:47,16:50,1397.0,1,----F--
22634,Train,CHI,Chiplun,20:22,20:24,1653.0,1,----F--
22634,Train,RN,Ratnagiri,22:05,22:10,1759.0,1,----F--
22634,Train,SNDD,Sindhudurg,00:48,00:50,1940.0,1,----F--
22634,Train,PERN,Pernem,01:45,01:47,2014.0,1,----F--
22634,Train,MAO,Madgaon,03:10,03:20,2094.0,1,----F--
22634,Train,KAWR,Karwar,04:18,04:20,2176.0,1,----F--
22634,Train,UD,Udupi,08:00,08:02,2443.0,1,----F--
22634,Train,MAJN,Mangaluru Jn,09:45,09:50,2524.0,1,----F--
22634,Train,KGQ,Kasaragod,10:29,10:30,2575.0,1,----F--
22634,Train,CAN,Kannur,11:47,11:50,2661.0,1,----F--
22634,Train,CLT,Kozhikkode,13:12,13:15,2750.0,1,----F--
22634,Train,SRR,Shoranur Jn,15:00,15:05,2836.0,1,----F--
22634,Train,TCR,Thrisur,15:57,16:00,2869.0,1,----F--
22634,Train,AWY,Aluva,16:58,17:00,2924.0,1,----F--
22634,Train,ERS,Ernakulam Jn,18:10,18:15,2943.0,1,----F--
22634,Train,ALLP,Alleppey,19:32,19:35,3000.0,1,----F--
22634,Train,KYJ,Kayankulam Jn,20:52,20:54,3043.0,1,----F--
22634,Train,QLN,Kollam Jn,21:42,21:45,3084.0,1,----F--
22634,Train,TVC,Trivandrum Cntl,23:20,--,3149.0,1,----F--
56361,Train,SRR,Shoranur Jn,--,04:20,0.0,1,MTWTFSS
56361,Train,VTK,VALLATTOLNAGAR,04:30,04:31,4.0,1,MTWTFSS
56361,Train,MUC,MULLURCARAI,04:36,04:37,8.0,1,MTWTFSS
56361,Train,WKI,Wadakancheri,04:45,04:46,16.0,1,MTWTFSS
56361,Train,MGK,MULAGUNNATHUKVU,04:53,04:54,23.0,1,MTWTFSS
56361,Train,PNQ,Punkunnam,05:01,05:02,30.0,1,MTWTFSS
56361,Train,TCR,Thrisur,05:08,05:10,33.0,1,MTWTFSS
56361,Train,OLR,OLLUR,05:17,05:18,39.0,1,MTWTFSS
56361,Train,PUK,Pudukad,05:26,05:27,46.0,1,MTWTFSS
56361,Train,NYI,NELLAYI,05:31,05:32,50.0,1,MTWTFSS
56361,Train,IJK,Irinjalakuda,05:39,05:40,56.0,1,MTWTFSS
56361,Train,CKI,Chalakudi,05:47,05:48,63.0,1,MTWTFSS
56361,Train,DINR,Divine Nagar,05:54,05:55,65.0,1,MTWTFSS
56361,Train,KRAN,Koratti Angadi,05:59,06:00,69.0,1,MTWTFSS
56361,Train,KUC,KARUKKUTTY,06:05,06:06,73.0,1,MTWTFSS
56361,Train,AFK,Angamali,06:14,06:15,78.0,1,MTWTFSS
56361,Train,CWR,CHOVVARA,06:22,06:23,84.0,1,MTWTFSS
56361,Train,AWY,Aluva,06:29,06:30,87.0,1,MTWTFSS
56361,Train,KLMR,Kalamasseri,06:38,06:39,93.0,1,MTWTFSS
56361,Train,IPL,Idaplli,06:48,06:49,98.0,1,MTWTFSS
56361,Train,ERN,Ernakulam Town,06:59,07:00,104.0,1,MTWTFSS
56361,Train,ERS,Ernakulam Jn,07:40,--,107.0,1,MTWTFSS
56362,Train,KTYM,Kottayam,--,05:20,0.0,1,MTWTFSS
56362,Train,ETM,Ettumanur,05:29,05:30,10.0,1,MTWTFSS
56362,Train,KRPP,Kuruppan Tara,05:36,05:37,18.0,1,MTWTFSS
56362,Train,VARD,Vaikom,05:44,05:45,24.0,1,MTWTFSS
56362,Train,PVRD,Piravam Road,05:59,06:00,31.0,1,MTWTFSS
56362,Train,KPTM,Kanjiramittam,06:05,06:06,37.0,1,MTWTFSS
56362,Train,MNTT,MULANTURUTTI,06:14,06:15,42.0,1,MTWTFSS
56362,Train,TRTR,Triupunittura,06:29,06:30,50.0,1,MTWTFSS
56362,Train,ERN,Ernakulam Town,07:00,07:05,60.0,1,MTWTFSS
56362,Train,IPL,Idaplli,07:13,07:14,66.0,1,MTWTFSS
56362,Train,KLMR,Kalamasseri,07:22,07:23,70.0,1,MTWTFSS
56362,Train,AWY,Aluva,07:41,07:42,76.0,1,MTWTFSS
56362,Train,CWR,CHOVVARA,07:46,07:47,80.0,1,MTWTFSS
56362,Train,AFK,Angamali,07:53,07:54,86.0,1,MTWTFSS
56362,Train,KUC,KARUKKUTTY,07:59,08:00,90.0,1,MTWTFSS
56362,Train,KRAN,Koratti Angadi,08:04,08:05,95.0,1,MTWTFSS
56362,Train,DINR,Divine Nagar,08:09,08:10,99.0,1,MTWTFSS
56362,Train,CKI,Chalakudi,08:14,08:15,101.0,1,MTWTFSS
56362,Train,IJK,Irinjalakuda,08:24,08:25,107.0,1,MTWTFSS
56362,Train,NYI,NELLAYI,08:33,08:34,114.0,1,MTWTFSS
